Provider,Species,Location,C3C4,Publication,DOI,Number,A,Pci,Tleaf,Qin
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,11,8.216153115,22.19526438,25.003,1000.03
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,11,10.51392039,29.06186395,24.98441905,999.764
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,11,12.24122588,35.75370949,24.99670952,999.72
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,11,13.25530784,43.50314154,24.99677619,1000.1
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,11,13.84375169,51.58297852,25.0057,999.723
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,11,14.24567818,59.56175146,25.01053333,999.669
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,11,14.45822178,67.34597705,25.00529524,1000.01
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,11,14.65646024,84.03473325,24.99962857,1000.1
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,11,14.55701262,100.6111582,24.99449524,999.738
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,11,14.60171182,116.8210396,25.00825238,999.693
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,11,14.73508199,132.2151356,25.02646667,1000.01
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,11,7.41769276,23.69972168,25.00328095,1000.13
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,11,-1.759444245,37.65985009,24.84158571,0
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,12,4.213559847,22.8542974,24.99959048,1000.08
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,12,2.944446918,17.71911756,25.00747143,999.994
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,12,1.598183787,12.84377895,24.97713333,1000
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,12,0.169421016,7.945167904,25.00922857,1000.08
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,12,-0.597243795,5.587082412,24.9959381,1000.07
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,12,4.731811343,22.94233981,24.99991429,999.688
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,12,6.099727118,28.74889388,24.98265238,999.996
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,12,7.019313761,35.41935265,25.0030381,1000.07
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,12,7.688154729,42.57182443,25.00020952,1000.08
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,12,8.272198546,49.53077039,25.00797143,1000.11
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,12,8.72914251,56.69823446,25.00089048,1000.09
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,12,9.094320774,63.19796457,25.01215238,1000.06
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,12,9.568296837,76.61378121,25.00724286,1000.04
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,12,9.962140906,90.29576599,24.99978095,1000.04
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,12,9.842770655,99.09351021,24.99464762,1000.07
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,12,9.58795904,114.2946661,25.00058571,1000.04
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,12,2.090052201,24.54217523,24.98878571,1000.01
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,12,-2.089468194,37.52779177,24.58608571,0
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,13,3.567886531,18.94666535,24.99154286,1000.13
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,13,2.160121373,16.06924912,24.96281905,1000.18
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,13,1.053754868,12.39360652,25.01354286,1000.14
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,13,-0.039554746,8.512302634,24.9831381,1000.16
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,13,-0.604028406,6.370916258,25.00253333,1000.16
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,13,4.580950603,18.6941395,24.99680952,1000.13
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,13,6.601538399,22.35380361,25.0011381,1000.08
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,13,8.283725409,27.61817639,24.99395238,1000.04
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,13,9.557028249,33.75362293,25.00708571,999.837
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,13,10.39818038,40.06016619,24.98391429,999.875
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,13,10.80366255,45.97270085,24.99757619,1000.08
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,13,11.24009828,50.96378224,24.99225714,999.84
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,13,11.49873289,63.11764884,25.00014762,999.787
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,13,11.73025836,74.15603828,25.00704286,1000.22
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,13,11.95246569,83.24367319,25.02707143,999.995
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,13,12.13658698,89.19245146,25.01562857,999.889
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,13,2.584887833,17.3264474,25.01873333,1000.12
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,13,-1.782473425,41.17874055,24.90591905,0
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,14,4.880171637,25.98671502,24.7740619,999.823
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,14,3.037700432,18.58818314,24.97702381,1000.19
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,14,1.362434825,13.624229,24.99840476,999.842
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,14,-0.248028488,8.938928053,24.99284286,999.908
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,14,-0.976148763,6.532486055,24.98985238,999.988
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,14,4.401862899,22.81337786,25.01190952,1000.01
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,14,5.559269694,28.091424,24.99621905,999.968
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,14,6.026786421,35.5335996,25.00764762,999.997
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,14,6.231853853,42.98575679,25.0088619,1000.03
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,14,6.658878663,49.76324481,25.00100952,1000.03
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,14,7.076194341,56.26880489,24.99780952,999.966
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,14,7.571078473,61.91525728,25.0141381,1000.02
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,14,8.017455478,75.45339084,24.99014286,1000.08
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,14,8.430246908,89.42652492,25.01145714,999.755
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,14,8.818804416,102.6197594,25.00068095,999.684
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,14,9.22059317,115.6125495,24.99636667,1000.1
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,14,-2.254087481,37.69764879,25.41475238,0
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,15,1.88785505,28.35356505,24.63852857,999.849
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,15,6.564179497,21.57831698,25.04262857,1000.19
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,15,4.48594584,16.47422747,24.9924,999.858
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,15,2.381181424,12.04171978,24.99822857,1000.12
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,15,0.363908174,7.637260257,25.00698571,999.81
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,15,-0.67159414,5.493418539,25.0055619,999.864
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,15,6.841041275,20.64930145,24.9833619,1000.15
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,15,8.573589411,25.72649212,25.01669524,1000.15
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,15,9.878348629,32.19671666,25.00315238,1000.13
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,15,10.73588254,39.37260256,25.00334762,1000.17
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,15,11.17794594,47.16347411,24.9943381,1000.13
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,15,11.51339205,54.99390176,25.00289524,999.815
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,15,11.77015223,62.57598153,25.02318571,1000.18
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,15,11.86077933,78.89513147,24.99512857,1000.18
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,15,11.99652042,94.62195363,24.99921905,1000.1
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,15,12.12549643,109.8781298,25.00544286,999.765
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,15,12.39784196,125.4489526,25.00108571,999.852
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,15,-1.732240906,36.1210364,24.6313619,0
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,16,6.748824875,21.49862625,24.98896667,999.823
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,16,5.059290921,16.57990827,24.97678095,999.97
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,16,3.059330723,11.75698789,24.97947143,1000.13
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,16,0.829177735,7.065021618,24.98189524,1000.17
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,16,-0.370520933,4.684065231,24.97292857,1000.17
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,16,7.84288287,23.12815148,24.9459,1000.17
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,16,9.503477972,28.86570293,25.01026667,999.851
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,16,10.8570138,36.58065233,24.98721429,999.852
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,16,11.85919868,44.3698991,24.98171905,1000.15
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,16,12.31920409,52.2769854,24.98420952,999.872
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,16,12.43060884,61.05294349,24.97156667,999.775
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,16,12.61230487,69.51715296,24.99237143,1000.17
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,16,12.34754036,86.43104628,24.99229048,999.82
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,16,12.27317145,103.5056765,24.98933333,1000.17
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,16,12.03146214,120.6040058,24.98819048,1000.2
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,16,11.97362811,137.5579952,24.98724286,1000.22
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,16,7.370138833,25.43715411,25.01894286,999.779
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,16,-1.358871691,36.030139,25.92441905,0
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,17,7.164273529,22.99574259,25.09680476,999.836
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,17,5.468264362,17.21459139,25.02535238,1000.1
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,17,3.387248832,11.9614923,24.99776667,999.888
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,17,0.924843863,7.083522162,25.00688571,1000.17
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,17,-0.340967632,4.613525414,25.01213333,999.84
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,17,8.513431887,23.19057143,24.91535238,999.942
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,17,10.6459081,28.28241368,25.02765714,1000.16
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,17,12.27111888,35.10552801,25.0058,1000.06
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,17,13.16191899,42.576547,25.00027619,1000.09
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,17,13.80882338,49.92632424,25.02834286,1000.11
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,17,14.1600552,57.78574857,25.07628571,1000.14
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,17,14.38249192,65.71063573,25.09265238,1000.1
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,17,14.27459102,82.23276844,25.1636,1000.09
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,17,14.14659329,98.95089991,25.2119381,1000.05
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,17,14.06999461,115.4710843,25.26957619,1000.06
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,17,14.18396915,131.7271965,25.3304381,999.692
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,17,7.719212844,23.22515664,25.46191429,999.941
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,17,-1.502551512,36.65817314,25.8764619,0
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,18,7.209190349,21.27781965,26.06494286,1000.06
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,18,5.194109882,16.65770553,26.03113333,1000.11
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,18,3.128548359,11.85002467,26.0285,1000.07
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,18,0.894265258,7.018698893,26.00275714,999.646
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,18,-0.383935308,4.670557414,26.00287619,999.95
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,18,7.750292405,23.10052842,25.92934762,999.984
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,18,9.575692522,29.4809546,25.88481429,1000.07
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,18,10.89807423,36.42448079,25.88464762,1000.04
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,18,11.76783385,43.78164885,25.88274762,999.719
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,18,12.28848755,51.4921791,25.9083619,1000.02
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,18,12.38427546,59.58880604,25.94472857,999.704
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,18,12.34909089,67.82010198,25.96801905,1000.01
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,18,11.99047092,84.75929989,26.01020476,999.999
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,18,11.70844733,101.585601,26.05237143,999.979
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,18,11.39908663,118.3750295,26.14063333,999.991
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,18,11.5236667,134.621249,26.21286667,1000.02
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,18,6.296950813,24.93850374,26.34598095,999.941
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,18,-0.999455541,35.44289181,25.82777619,0
Yujie Wang,Betula occidentalis,,C3,Wang et al. (2019),https://doi.org/10.1093/treephys/tpz038,19,9.210700478,20.20021007,26.75319048,999.935
